lemma	part_of_speech	translations
koala	noun	коа́ла|коала
koan	noun	коа́н
kob	noun	боло́тный козёл|коб
kobold	noun	ко́больд
kobza	noun	ко́бза́
kochari	noun	кочари
kofta	noun	кюфта́|те́фтели
kogel mogel	noun	го́голь-мо́голь
kohl	noun	кайал|кра́ска для век|сурьма́
kohlrabi	noun	кольра́би
koi	noun	карп ко́и|ко́и
kokoshnik	noun	коко́шник|кокошник
kokuji	noun	кокудзи́
kokutai	noun	кокута́й
kolkhoz	noun	колхо́з|колхоз
kolkhoznik	noun	колхо́зник|колхо́зница
komboskini	noun	ве́рвица|чётки
kombu	noun	комбу
kombucha	noun	комбу́тя|ча́йный гриб
kompromat	noun	компрома́т
konjac	noun	конджак|конняку
kook	noun	чуда́к
kookaburra	noun	гига́нтский зиморо́док|кукаба́ра|кукаба́рра|кукабу́рра
kopek	noun	копе́йка|копейка
kopi luwak	noun	ко́пи лу́вак
koppa	noun	ко́ппа
kore	noun	ко́ра
korfball	noun	корфбо́л
kori bustard	noun	африка́нская больша́я дрофа́
korovai	noun	карава́й|корова́й
koruna	noun	кро́на
kosher	adjective	коше́рный|кошерный
kosovorotka	noun	косоворо́тка|руба́шка|толсто́вка
kotatsu	noun	кота́цу
koto	noun	ко́то
kouign-amann	noun	куинь-аман|кунь-аман
koumiss	noun	кумы́с
kowtow	noun	коуто́у|покло́н|де́лать ни́зкий покло́н|де́лать коуто́у|преклоня́ться|пресмыка́ться
kozachok	noun	казачо́к|козачо́к
krai	noun	край
krait	noun	крайт
krama	noun	кра́ма
krautrock	noun	краут-ро́к
krembo	noun	кре́мбо
kreplach	noun	пельме́нь
kreuzer	noun	кре́йцер
krill	noun	криль
krona	noun	кро́на
krone	noun	кро́на
kroon	noun	кро́на
kroužek	noun	кружо́к
krypton	noun	крипто́н|криптон
kryptonite	noun	криптони́т
króna	noun	кро́на
kshatriya	noun	кша́трия
kudos	noun	одобре́ние|похвала́|сла́ва|хвала́
kuduro	noun	куду́ро
kudzu	noun	ку́дзу|кудзу́|пуэра́рия
kugel	noun	кугель|ёлочный ша́рик
kukri	noun	кукри
kulak	noun	кула́к|курку́ль
kulich	noun	кули́ч
kumari	noun	кума́ри
kumquat	noun	кумква́т
kuna	noun	ку́на
kunai	noun	кунай
kung fu	noun	гунфу́|кун-фу́|кунг-фу́|кунфу́
kurchatovium	noun	курчато́вий
kurdyuk	noun	курдю́к
kurta	noun	курта
kurtosis	noun	коэффицие́нт эксце́сса|эксце́сс
kuru	noun	ку́ру
kurultai	noun	курулта́й
kushiyaki	noun	кусия́ки
kutum	noun	куту́м
kvass	noun	квас
kvetch	noun	ны́тик|ныть
kyanite	noun	кианит
kyat	noun	джа|кьят|ча
kylix	noun	ки́лик
kype	noun	крюк
kyrie	noun	го́споди, поми́луй|ки́рие
kyudo	noun	кю́до|кюдо́
kyūjitai	noun	кюдзита́й
l'esprit de l'escalier	noun	за́дний ум|ле́стничный ум|остроу́мие на ле́стнице
la	noun	ля
lab coat	noun	хала́т
lab rat	noun	подо́пытный кро́лик
labdanum	noun	ла́дан
labefaction	noun	ослабле́ние|паде́ние
label	noun	би́рка|лейбл|накле́йка|этике́тка|клеймо́|ярлы́к|накле́ивать ярлыки́
labeo	noun	лабео
labia	noun	губа|половы́е гу́бы
labia majora	noun	больши́е половы́е гу́бы
labia minora	noun	ма́лые половы́е гу́бы
labial	adjective	губно́й|лабиа́льный
labialization	noun	лабиализа́ция
labialize	verb	лабиализова́ть|лабиализовать
labiodental	adjective	гу́бно-зубно́й|ла́биодента́льный|[[гу́бно-зубно́й]] [[согла́сный]]|[[ла́биодента́льный]] [[согла́сный]]
labium	noun	губа́|ла́биум|ни́жняя губа́
labneh	noun	гре́ческий йо́гурт|лабнэ́|сузьма́|сюзьма́|тво́рог|творо́г
labor market	noun	ры́нок труда́
labor theory of value	noun	ТТС
labor-intensive	adjective	трудоёмкий
laboratory	noun	лаборато́рия|лаборатория
laborer	noun	рабо́чий|чернорабо́чий
laborious	adjective	трудоёмкий|напряжённый|тру́дный|тяжёлый|утоми́тельный|кропотли́вый
laboriousness	noun	трудоёмкость
labour	noun	тяжёлая [[рабо́та]]|труд|рабо́та|рабо́чий класс|рабочий|ро́ды|рабо́тать
labour aristocracy	noun	рабочая аристократия
labour camp	noun	[[трудово́й]] [[ла́герь]]
labour law	noun	трудово́е пра́во|трудовое право
labrum	noun	ве́рхняя губа́
laburnum	noun	золото́й дождь|раки́тник
labyrinth	noun	лабири́нт|лабиринт
labyrinthine	adjective	лабиринтообразный|запутанный|мудрёный|сло́жный|тру́дный для понимания
labyrinthitis	noun	вну́тренний оти́т|лабиринти́т
lac	noun	лак
lace	noun	кру́жево|кружево|прокры́ть|прониза́ть|связа́ть|запра́вить
lace bug	noun	кружевни́ца
lacemaker	noun	круже́вник|кружевни́ца
lacerate	verb	ра́нить|раздирать|рвать
laceration	noun	разры́в|рва́ная ра́на
lacewing	noun	сетчатокрылое
lachanophobia	noun	лаханофо́бия
laches	noun	неоснова́тельное промедле́ние
lachrymatory	adjective	слезоточи́вый|слезни́ца
lachrymose	adjective	плакси́вый|слезли́вый
lack	noun	отсу́тствие|недоста́ток|нехва́тка|нужда́|недоста́ть|недостава́ть
lack of sleep	noun	недосы́п
lackadaisical	adjective	апати́чный|равноду́шный|ленивый
lackey	noun	лаке́й|лакей|при́хвостень|холу́й
laconic	adjective	лакони́чный|немногосло́вный
laconically	adverb	лакони́чески|лакони́чно
laconize	verb	лаконизировать
lacquer	noun	лак|лакирова́ть
lacrimal	adjective	слёзный
lacrimal gland	noun	слёзная железа́
lacrimal sac	noun	слёзный мешо́чек
lacrosse	noun	лакро́сс
lactase	noun	лакта́за
lactate dehydrogenase	noun	лакта̀тдегидрогена́за
lactation	noun	лакта́ция|лактация|грудно́е вска́рмливание|кормле́ние гру́дью
lactic	adjective	моло́чный
lactic acid	noun	моло́чная кислота́|молочная кислота
lactoderm	noun	пе́нка
lactose	noun	лакто́за|лактоза
lactose intolerance	noun	гиполактази́я|непереноси́мость лакто́зы
lactose-free	adjective	безлакто́зный
lacustrine	adjective	озёрный
lacy	adjective	кружевной
lad	noun	помо́щник ко́нюха|па́рень|ма́льчик|молодо́й челове́к|па́ря|ю́ноша
ladder	noun	ле́стница|стремя́нка|лестница|стре́лка
ladder lottery	noun	Амидакудзи
ladder mate	noun	линейный мат
ladder snake	noun	европе́йский лзающий по́лоз
laddie	noun	мальчи́шка|мальчо́нка|мальчуга́н
lade	verb	грузить|нагружать
ladies and gentlemen	noun	господа́|да́мы и господа́
ladies first		да́мы вперёд
ladies' room	noun	[[же́нская]] [[убо́рная]]|[[же́нский]] [[туале́т]]
lading	noun	погру́зка|груз|перево́зка|фрахт
ladle	noun	ковш|поварёшка|поло́вник|черпа́к|зачерпывать|черпать
